,id,keywords
2062,770,"[{'id': 393, 'name': 'civil war'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 4129, 'name': 'widow'}, {'id': 2076, 'name': 'atlanta'}, {'id': 2831, 'name': 'slavery'}, {'id': 3136, 'name': 'plantation'}, {'id': 4020, 'name': 'typhus'}, {'id': 9840, 'name': 'romance'}, {'id': 158480, 'name': 'casualty of war'}, {'id': 160955, 'name': 'second marriage'}, {'id': 179585, 'name': 'american civil war'}, {'id': 182599, 'name': 'technicolor'}, {'id': 226288, 'name': 'reconstruction era'}, {'id': 248869, 'name': 'businesswoman'}, {'id': 273293, 'name': '1860s'}, {'id': 273294, 'name': '1870s'}, {'id': 309427, 'name': 'antebellum south'}]"
2063,522931,"[{'id': 2708, 'name': 'hitman'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 9663, 'name': 'sequel'}]"
2064,13027,"[{'id': 310, 'name': 'artificial intelligence (a.i.)'}, {'id': 521, 'name': 'washington dc, usa'}, {'id': 1576, 'name': 'technology'}, {'id': 1562, 'name': 'hostage'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1812, 'name': 'fbi'}, {'id': 2314, 'name': 'pentagon'}, {'id': 7375, 'name': 'twin brother'}, {'id': 13015, 'name': 'terrorism'}, {'id': 221045, 'name': 'human vs computer'}]"
2065,116149,"[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5967, 'name': 'peru'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 10468, 'name': 'bear'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 18035, 'name': 'family'}, {'id': 167625, 'name': 'talking to animals'}, {'id': 170173, 'name': ""children's book""}, {'id': 180206, 'name': 'taxidermist'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 209386, 'name': 'personification'}, {'id': 269764, 'name': 'natural history museum'}]"
2066,20662,"[{'id': 4147, 'name': 'robin hood'}, {'id': 4393, 'name': 'archer'}, {'id': 11525, 'name': 'sherwood forest'}, {'id': 10466, 'name': 'knight'}, {'id': 12995, 'name': 'historical fiction'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 41406, 'name': 'middle ages'}, {'id': 161257, 'name': 'medieval'}, {'id': 186686, 'name': 'king of england'}, {'id': 220707, 'name': '12th century'}]"
2067,1995,"[{'id': 1529, 'name': 'buddhist monk'}, {'id': 5295, 'name': 'planetary alignment'}, {'id': 5959, 'name': 'angkor wat'}, {'id': 5960, 'name': 'illuminati'}, {'id': 5961, 'name': 'william blake'}, {'id': 10028, 'name': 'steampunk'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 41645, 'name': 'based on video game'}, {'id': 155821, 'name': 'sled dogs'}, {'id': 161935, 'name': 'relic'}, {'id': 184134, 'name': 'archeology'}, {'id': 220800, 'name': 'time-manipulation'}, {'id': 247691, 'name': 'lunar eclipse'}]"
2068,897160,"[{'id': 9717, 'name': 'based on comic'}, {'id': 288474, 'name': 'based on webcomic or webtoon'}]"
2069,297608,"[{'id': 1585, 'name': 'snake'}, {'id': 9712, 'name': 'possession'}, {'id': 10714, 'name': 'serial killer'}, {'id': 163053, 'name': 'found footage'}, {'id': 179515, 'name': 'shaky camera shot'}]"
2070,310131,"[{'id': 616, 'name': 'witch'}, {'id': 1533, 'name': 'isolation'}, {'id': 2343, 'name': 'magic'}, {'id': 9712, 'name': 'possession'}, {'id': 4252, 'name': 'black magic'}, {'id': 7476, 'name': 'older woman seduces younger guy'}, {'id': 6018, 'name': 'new hampshire'}, {'id': 9720, 'name': 'woods'}, {'id': 10947, 'name': 'goat'}, {'id': 10223, 'name': 'puritan'}, {'id': 11001, 'name': 'religion'}, {'id': 12544, 'name': 'crying'}, {'id': 14783, 'name': 'false accusations'}, {'id': 40931, 'name': 'witchcraft'}, {'id': 41393, 'name': 'new england'}, {'id': 164346, 'name': 'praying'}, {'id': 207941, 'name': '17th century'}, {'id': 209568, 'name': 'folk horror'}, {'id': 231398, 'name': 'evil force'}, {'id': 262082, 'name': 'corruption of a minor'}, {'id': 267241, 'name': 'english colony'}]"
2071,8916,"[{'id': 7376, 'name': 'princess'}, {'id': 3640, 'name': 'work'}, {'id': 2346, 'name': 'worker'}, {'id': 1701, 'name': 'hero'}, {'id': 1402, 'name': 'general'}, {'id': 3126, 'name': 'ant'}, {'id': 4967, 'name': 'assignment'}, {'id': 9713, 'name': 'friends'}, {'id': 13065, 'name': 'soldier'}, {'id': 161248, 'name': 'individuality'}]"
2072,10096,"[{'id': 242, 'name': 'new york city'}, {'id': 1003, 'name': 'photographer'}, {'id': 4222, 'name': 'editor-in-chief'}, {'id': 4379, 'name': 'time travel'}, {'id': 4896, 'name': 'wish'}, {'id': 163069, 'name': 'child as an adult'}, {'id': 178329, 'name': 'friends in love'}, {'id': 255338, 'name': 'age change'}]"
2073,1153366,"[{'id': 286125, 'name': 'gritty'}, {'id': 315905, 'name': 'offbeat'}]"
2074,522478,"[{'id': 210595, 'name': 'peter rabbit'}]"
2075,977246,[]
2076,274167,"[{'id': 5905, 'name': 'father'}, {'id': 18035, 'name': 'family'}]"
2077,724901,[]
2078,14,"[{'id': 2918, 'name': 'estate agent'}, {'id': 596, 'name': 'adultery'}, {'id': 1862, 'name': 'coming out'}, {'id': 2201, 'name': 'first time'}, {'id': 2389, 'name': 'virgin'}, {'id': 1332, 'name': 'cheating'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 965, 'name': 'age difference'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 3259, 'name': 'rose'}, {'id': 8201, 'name': 'satire'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10532, 'name': 'suburbia'}, {'id': 10683, 'name': 'coming of age'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 10776, 'name': 'marijuana'}, {'id': 9957, 'name': 'loneliness'}, {'id': 14720, 'name': 'love affair'}, {'id': 33611, 'name': 'exercise'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 177259, 'name': 'realtor'}, {'id': 179173, 'name': 'quitting a job'}, {'id': 180340, 'name': 'voyeur'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 229238, 'name': 'retired army man'}, {'id': 239239, 'name': 'closeted homosexual'}, {'id': 244543, 'name': 'singing in a car'}, {'id': 258533, 'name': 'gay theme'}, {'id': 296608, 'name': 'teenager'}, {'id': 311971, 'name': 'camcorder'}]"
2079,10066,"[{'id': 3134, 'name': 'louisiana'}, {'id': 3612, 'name': 'traffic jam'}, {'id': 9714, 'name': 'remake'}, {'id': 9826, 'name': 'murder'}, {'id': 10771, 'name': 'wax museum'}, {'id': 12339, 'name': 'slasher'}, {'id': 15016, 'name': 'twins'}, {'id': 155939, 'name': 'group of friends'}, {'id': 166701, 'name': 'ghost town'}, {'id': 203476, 'name': 'wax'}, {'id': 237363, 'name': 'waxwork'}, {'id': 240485, 'name': 'brother sister relationship'}, {'id': 324319, 'name': 'horror 2000s'}]"
2080,662708,"[{'id': 11551, 'name': 'pocket monsters'}, {'id': 41645, 'name': 'based on video game'}, {'id': 210024, 'name': 'anime'}]"
2081,387893,"[{'id': 990, 'name': 'squirrel'}, {'id': 2078, 'name': 'mammoth'}, {'id': 2219, 'name': 'ice age'}, {'id': 10506, 'name': 'prehistory'}]"
2082,9912,"[{'id': 5303, 'name': 'utah'}, {'id': 2658, 'name': 'new zealand'}, {'id': 7393, 'name': ""life's dream""}, {'id': 9571, 'name': 'motor sport'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 155781, 'name': 'trailer'}, {'id': 188072, 'name': 'mortgage'}, {'id': 208992, 'name': '1960s'}, {'id': 210824, 'name': 'speed records'}]"
2083,664413,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 3149, 'name': 'gangster'}, {'id': 3342, 'name': 'yacht'}, {'id': 2334, 'name': 'nightclub'}, {'id': 12545, 'name': 'mansion'}, {'id': 13059, 'name': 'prostitution'}, {'id': 14534, 'name': 'relationship'}, {'id': 155477, 'name': 'softcore'}, {'id': 155587, 'name': 'mature'}, {'id': 158713, 'name': 'bdsm'}, {'id': 189141, 'name': 'rich man poor woman'}, {'id': 235261, 'name': 'abduction'}, {'id': 267122, 'name': 'sex'}]"
2084,9350,"[{'id': 3800, 'name': 'airplane'}, {'id': 1262, 'name': 'mountain'}, {'id': 2805, 'name': 'rocky mountains'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4702, 'name': 'suitcase'}, {'id': 8624, 'name': 'climbing'}, {'id': 10051, 'name': 'heist'}, {'id': 10594, 'name': 'money'}, {'id': 10794, 'name': 'snow'}, {'id': 159212, 'name': 'mountain climbing'}]"
2085,433,"[{'id': 212, 'name': 'london, england'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2343, 'name': 'magic'}, {'id': 1505, 'name': 'famous score'}, {'id': 2341, 'name': 'nanny'}, {'id': 4344, 'name': 'musical'}, {'id': 18035, 'name': 'family'}, {'id': 175910, 'name': 'kite flying'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 210184, 'name': '1910s'}, {'id': 211559, 'name': 'chimney sweep'}, {'id': 214831, 'name': 'suffragettes'}]"
2086,10634,"[{'id': 2231, 'name': 'drug dealer'}, {'id': 897, 'name': 'rap music'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 4562, 'name': 'rapper'}, {'id': 3230, 'name': 'male friendship'}, {'id': 5768, 'name': 'urban life'}, {'id': 8631, 'name': 'slacker'}, {'id': 11488, 'name': 'pot smoking'}, {'id': 10624, 'name': 'bully'}, {'id': 10776, 'name': 'marijuana'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14964, 'name': 'drugs'}]"
2087,921360,[]
2088,807356,"[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 2872, 'name': 'window'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2568, 'name': 'language barrier'}, {'id': 6844, 'name': 'stalker'}, {'id': 11181, 'name': 'decapitation'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 179882, 'name': 'romania'}, {'id': 187056, 'name': 'woman director'}, {'id': 286239, 'name': 'apartment'}]"
2089,390043,"[{'id': 782, 'name': 'assassin'}, {'id': 6148, 'name': 'court'}, {'id': 392, 'name': 'england'}, {'id': 2708, 'name': 'hitman'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 9935, 'name': 'travel'}, {'id': 10562, 'name': 'on the run'}, {'id': 15009, 'name': 'criminal'}, {'id': 15127, 'name': 'killer'}, {'id': 33519, 'name': 'courtroom'}, {'id': 165301, 'name': 'opposites attract'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 193415, 'name': 'testify'}]"
2090,751741,"[{'id': 2343, 'name': 'magic'}, {'id': 2598, 'name': 'museum'}, {'id': 2904, 'name': 'mummy'}, {'id': 9663, 'name': 'sequel'}, {'id': 10873, 'name': 'school'}]"
2091,51481,"[{'id': 187056, 'name': 'woman director'}, {'id': 189964, 'name': 'high school rivalry'}]"
2092,49849,"[{'id': 1612, 'name': 'spacecraft'}, {'id': 798, 'name': 'sheriff'}, {'id': 642, 'name': 'robbery'}, {'id': 10685, 'name': 'escape'}, {'id': 1859, 'name': 'arizona'}, {'id': 3290, 'name': 'laser'}, {'id': 4616, 'name': 'apache nation'}, {'id': 10322, 'name': 'native american'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9951, 'name': 'alien'}, {'id': 9503, 'name': 'outlaw'}, {'id': 9738, 'name': 'ufo'}, {'id': 12371, 'name': 'gunfight'}, {'id': 13031, 'name': 'creature'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 207928, 'name': '19th century'}]"
2093,55341,"[{'id': 1299, 'name': 'monster'}, {'id': 9663, 'name': 'sequel'}, {'id': 9276, 'name': 'truck'}, {'id': 9748, 'name': 'revenge'}, {'id': 10629, 'name': 'vision'}, {'id': 10789, 'name': 'prehistoric creature'}, {'id': 68646, 'name': 'supernatural creature'}, {'id': 158279, 'name': 'hunt'}, {'id': 162365, 'name': 'military'}, {'id': 163841, 'name': 'booby trap'}, {'id': 176096, 'name': 'generational'}, {'id': 182278, 'name': 'farming community'}, {'id': 206835, 'name': 'deadly creature'}, {'id': 214418, 'name': 'disembodied hand'}]"
2094,116149,"[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5967, 'name': 'peru'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 10468, 'name': 'bear'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 18035, 'name': 'family'}, {'id': 167625, 'name': 'talking to animals'}, {'id': 170173, 'name': ""children's book""}, {'id': 180206, 'name': 'taxidermist'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 209386, 'name': 'personification'}, {'id': 269764, 'name': 'natural history museum'}]"
2095,27576,"[{'id': 4776, 'name': 'race against time'}, {'id': 591, 'name': 'cia'}, {'id': 441, 'name': 'assassination'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 11134, 'name': 'espionage'}, {'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 2111, 'name': 'soviet union'}, {'id': 3637, 'name': 'double agent'}, {'id': 9748, 'name': 'revenge'}, {'id': 10562, 'name': 'on the run'}, {'id': 10950, 'name': 'shootout'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12366, 'name': 'hitwoman'}, {'id': 13015, 'name': 'terrorism'}, {'id': 190654, 'name': 'russian spy'}, {'id': 190981, 'name': 'intelligence officer'}]"
2096,207933,"[{'id': 11857, 'name': 'mental institution'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 13005, 'name': 'doctor'}, {'id': 18409, 'name': 'mental patient'}, {'id': 156866, 'name': 'based on short story'}, {'id': 160174, 'name': 'mental asylum'}, {'id': 161698, 'name': 'doctor patient relationship'}, {'id': 207928, 'name': '19th century'}]"
2097,1180445,[]
2098,127533,"[{'id': 233, 'name': 'japan'}, {'id': 782, 'name': 'assassin'}, {'id': 1462, 'name': 'samurai'}, {'id': 13141, 'name': 'based on manga'}, {'id': 207928, 'name': '19th century'}, {'id': 230462, 'name': 'meiji period'}]"
2099,14324,"[{'id': 161192, 'name': 'tuscany, italy'}, {'id': 179870, 'name': 'black death'}, {'id': 188959, 'name': 'plague'}, {'id': 237612, 'name': '14th century'}]"
2100,776305,"[{'id': 6054, 'name': 'friendship'}, {'id': 282, 'name': 'video game'}, {'id': 3679, 'name': 'society'}, {'id': 9673, 'name': 'love'}, {'id': 9914, 'name': 'slice of life'}, {'id': 210024, 'name': 'anime'}, {'id': 232738, 'name': 'online relationship'}, {'id': 238719, 'name': 'virtual world'}, {'id': 274200, 'name': 'family ties'}, {'id': 287664, 'name': 'idol'}]"
2101,34544,"[{'id': 1327, 'name': 'war crimes'}, {'id': 4406, 'name': 'military court'}, {'id': 5947, 'name': 'military service'}, {'id': 10476, 'name': 'double crossed'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 250163, 'name': 'private military company'}]"
2102,375588,"[{'id': 798, 'name': 'sheriff'}, {'id': 4147, 'name': 'robin hood'}, {'id': 4393, 'name': 'archer'}, {'id': 11525, 'name': 'sherwood forest'}, {'id': 9727, 'name': 'thief'}, {'id': 10587, 'name': 'nottingham'}, {'id': 10028, 'name': 'steampunk'}, {'id': 41406, 'name': 'middle ages'}, {'id': 161257, 'name': 'medieval'}, {'id': 217631, 'name': 'hoodie'}]"
2103,517302,"[{'id': 650, 'name': 'gymnastics'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10683, 'name': 'coming of age'}, {'id': 41311, 'name': 'bird hatching'}, {'id': 155294, 'name': 'family conflict'}, {'id': 271311, 'name': 'egg'}, {'id': 283085, 'name': 'body horror'}]"
2104,9021,"[{'id': 2343, 'name': 'magic'}, {'id': 65, 'name': 'holiday'}, {'id': 1526, 'name': 'home'}, {'id': 1441, 'name': 'christmas party'}, {'id': 5153, 'name': 'son'}, {'id': 1991, 'name': 'santa claus'}, {'id': 4896, 'name': 'wish'}, {'id': 12200, 'name': 'saving christmas'}, {'id': 9663, 'name': 'sequel'}, {'id': 207317, 'name': 'christmas'}, {'id': 269970, 'name': 'parent teacher romance'}]"
2105,1272,"[{'id': 1826, 'name': 'space marine'}, {'id': 83, 'name': 'saving the world'}, {'id': 258, 'name': 'bomb'}, {'id': 1670, 'name': 'sun'}, {'id': 1828, 'name': 'space suit'}, {'id': 2725, 'name': 'sunlight'}, {'id': 3801, 'name': 'space travel'}, {'id': 4040, 'name': 'space mission'}, {'id': 4627, 'name': 'earth'}, {'id': 3638, 'name': 'solar energy'}, {'id': 5442, 'name': 'expiration'}, {'id': 298603, 'name': '2050s'}]"
2106,646,"[{'id': 911, 'name': 'exotic island'}, {'id': 212, 'name': 'london, england'}, {'id': 1826, 'name': 'space marine'}, {'id': 1317, 'name': 'card game'}, {'id': 441, 'name': 'assassination'}, {'id': 585, 'name': 'casino'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 392, 'name': 'england'}, {'id': 3269, 'name': 'secret mission'}, {'id': 470, 'name': 'spy'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 3266, 'name': 'jamaica'}, {'id': 2051, 'name': 'intelligence'}, {'id': 3268, 'name': 'secret base'}, {'id': 3270, 'name': 'baccarat'}, {'id': 3271, 'name': 'secret organization'}, {'id': 3275, 'name': 'nuclear radiation'}, {'id': 3289, 'name': 'villain'}, {'id': 4289, 'name': 'secret agent'}, {'id': 18268, 'name': 'atomic reactor'}, {'id': 167861, 'name': 'caribbean sea'}]"
2107,617126,"[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 18035, 'name': 'family'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
2108,206487,"[{'id': 10364, 'name': 'mission'}, {'id': 6783, 'name': 'orphanage'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 2532, 'name': 'bomber'}, {'id': 3271, 'name': 'secret organization'}, {'id': 4379, 'name': 'time travel'}, {'id': 3458, 'name': 'bartender'}, {'id': 5455, 'name': 'time machine'}, {'id': 9331, 'name': 'intersexuality'}, {'id': 13015, 'name': 'terrorism'}, {'id': 167104, 'name': 'loner'}, {'id': 208757, 'name': 'time paradox'}, {'id': 240109, 'name': 'intersex'}, {'id': 240807, 'name': 'temporal agent'}]"
2109,1193603,"[{'id': 1480, 'name': 'baseball'}, {'id': 159290, 'name': 'sports documentary'}]"
2110,347375,"[{'id': 779, 'name': 'martial arts'}, {'id': 591, 'name': 'cia'}, {'id': 11665, 'name': 'handheld camera'}, {'id': 167444, 'name': 'top secret'}, {'id': 175056, 'name': 'black ops'}, {'id': 181659, 'name': 'political corruption'}, {'id': 190981, 'name': 'intelligence officer'}, {'id': 221233, 'name': 'elite forces'}, {'id': 246148, 'name': 'tactical command unit'}, {'id': 266307, 'name': 'triple agent'}]"
2111,133121,"[{'id': 9678, 'name': 'mind control'}, {'id': 1865, 'name': 'biological weapon'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4052, 'name': 'political instability'}, {'id': 10292, 'name': 'gore'}, {'id': 4884, 'name': 'infection'}, {'id': 12377, 'name': 'zombie'}, {'id': 41645, 'name': 'based on video game'}, {'id': 50009, 'name': 'survival horror'}, {'id': 161919, 'name': 'adult animation'}, {'id': 177281, 'name': 'parasite underneath skin'}, {'id': 202396, 'name': 'military operation'}, {'id': 210024, 'name': 'anime'}, {'id': 233300, 'name': 'genetic mutation'}, {'id': 234730, 'name': 'unkillable monster'}]"
2112,10756,"[{'id': 2918, 'name': 'estate agent'}, {'id': 2343, 'name': 'magic'}, {'id': 352, 'name': 'secret passage'}, {'id': 3358, 'name': 'haunted house'}, {'id': 14724, 'name': 'family vacation'}, {'id': 162846, 'name': 'ghost'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 279987, 'name': 'based on theme park ride'}]"
2113,287590,"[{'id': 210024, 'name': 'anime'}]"
2114,770,"[{'id': 393, 'name': 'civil war'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 4129, 'name': 'widow'}, {'id': 2076, 'name': 'atlanta'}, {'id': 2831, 'name': 'slavery'}, {'id': 3136, 'name': 'plantation'}, {'id': 4020, 'name': 'typhus'}, {'id': 9840, 'name': 'romance'}, {'id': 158480, 'name': 'casualty of war'}, {'id': 160955, 'name': 'second marriage'}, {'id': 179585, 'name': 'american civil war'}, {'id': 182599, 'name': 'technicolor'}, {'id': 226288, 'name': 'reconstruction era'}, {'id': 248869, 'name': 'businesswoman'}, {'id': 273293, 'name': '1860s'}, {'id': 273294, 'name': '1870s'}, {'id': 309427, 'name': 'antebellum south'}]"
2115,1147964,"[{'id': 931, 'name': 'jealousy'}, {'id': 9826, 'name': 'murder'}, {'id': 34145, 'name': 'beach house'}, {'id': 316565, 'name': 'crime from the 70s'}]"
2116,1020532,[]
2117,508642,"[{'id': 2884, 'name': 'asylum'}, {'id': 1925, 'name': 'camera'}, {'id': 4924, 'name': 'insane asylum'}, {'id': 8468, 'name': 'crew'}, {'id': 9853, 'name': 'paranormal'}, {'id': 10323, 'name': 'psychiatric hospital'}, {'id': 15043, 'name': 'paranormal investigation'}, {'id': 163053, 'name': 'found footage'}, {'id': 166323, 'name': 'horror filmmaking'}, {'id': 172808, 'name': 'paranormal activity'}, {'id': 207400, 'name': 'haunted attractions'}, {'id': 221776, 'name': 'haunted hospital'}]"
2118,522931,"[{'id': 2708, 'name': 'hitman'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 9663, 'name': 'sequel'}]"
2119,313297,"[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 2343, 'name': 'magic'}, {'id': 3446, 'name': 'forgiveness'}, {'id': 10121, 'name': 'stop motion'}, {'id': 47020, 'name': 'storytelling'}, {'id': 156189, 'name': 'origami'}, {'id': 198754, 'name': 'feudal japan'}, {'id': 240237, 'name': 'mother son relationship'}]"
2120,13027,"[{'id': 310, 'name': 'artificial intelligence (a.i.)'}, {'id': 521, 'name': 'washington dc, usa'}, {'id': 1576, 'name': 'technology'}, {'id': 1562, 'name': 'hostage'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1812, 'name': 'fbi'}, {'id': 2314, 'name': 'pentagon'}, {'id': 7375, 'name': 'twin brother'}, {'id': 13015, 'name': 'terrorism'}, {'id': 221045, 'name': 'human vs computer'}]"
2121,77931,"[{'id': 10244, 'name': 'based on cartoon'}]"
2122,8916,"[{'id': 7376, 'name': 'princess'}, {'id': 3640, 'name': 'work'}, {'id': 2346, 'name': 'worker'}, {'id': 1701, 'name': 'hero'}, {'id': 1402, 'name': 'general'}, {'id': 3126, 'name': 'ant'}, {'id': 4967, 'name': 'assignment'}, {'id': 9713, 'name': 'friends'}, {'id': 13065, 'name': 'soldier'}, {'id': 161248, 'name': 'individuality'}]"
2123,274167,"[{'id': 5905, 'name': 'father'}, {'id': 18035, 'name': 'family'}]"
2124,833425,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1533, 'name': 'isolation'}, {'id': 1442, 'name': 'winter'}, {'id': 2150, 'name': 'cocaine'}, {'id': 10649, 'name': 'drug rehabilitation'}, {'id': 10807, 'name': 'salt lake city, utah'}, {'id': 156783, 'name': 'blizzard'}, {'id': 170865, 'name': 'child kidnapping'}, {'id': 206091, 'name': 'adrenal gland'}, {'id': 207844, 'name': 'college student'}]"
2125,1034541,"[{'id': 9663, 'name': 'sequel'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 12339, 'name': 'slasher'}, {'id': 14546, 'name': 'massacre'}, {'id': 186466, 'name': 'christmas horror'}, {'id': 191327, 'name': 'evil clown'}, {'id': 193048, 'name': 'christmas spirit'}, {'id': 236343, 'name': 'orphan siblings'}, {'id': 281237, 'name': 'independent film'}]"
2126,387893,"[{'id': 990, 'name': 'squirrel'}, {'id': 2078, 'name': 'mammoth'}, {'id': 2219, 'name': 'ice age'}, {'id': 10506, 'name': 'prehistory'}]"
2127,8909,"[{'id': 782, 'name': 'assassin'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 2908, 'name': 'secret society'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9748, 'name': 'revenge'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 234147, 'name': 'rejuvenation'}]"
2128,116711,"[{'id': 5600, 'name': 'daughter'}, {'id': 5905, 'name': 'father'}, {'id': 5774, 'name': 'forest'}, {'id': 18330, 'name': 'nature'}, {'id': 159075, 'name': 'miniature people'}]"
2129,156717,"[{'id': 9663, 'name': 'sequel'}, {'id': 9666, 'name': 'street race'}, {'id': 295702, 'name': 'death game'}]"
2130,308266,"[{'id': 417, 'name': 'corruption'}, {'id': 6212, 'name': 'smuggling (contraband)'}, {'id': 5939, 'name': 'iraq'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 14964, 'name': 'drugs'}, {'id': 229488, 'name': 'american exceptionalism'}]"
2131,330459,"[{'id': 11196, 'name': 'rebellion'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 526, 'name': 'rebel'}, {'id': 2902, 'name': 'space battle'}, {'id': 3801, 'name': 'space travel'}, {'id': 9675, 'name': 'prequel'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 11606, 'name': 'space western'}, {'id': 12993, 'name': 'suicide mission'}, {'id': 14544, 'name': 'robot'}, {'id': 15285, 'name': 'spin off'}, {'id': 161176, 'name': 'space opera'}, {'id': 162459, 'name': 'alien language'}, {'id': 171051, 'name': 'against the odds'}, {'id': 207556, 'name': 'blind man'}]"
2132,803114,"[{'id': 2988, 'name': 'shark attack'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}, {'id': 168683, 'name': 'storm at sea'}, {'id': 300722, 'name': 'survival at sea'}]"
2133,39106,"[{'id': 779, 'name': 'martial arts'}, {'id': 11628, 'name': 'cloning'}, {'id': 13141, 'name': 'based on manga'}, {'id': 14760, 'name': 'scientist'}, {'id': 210024, 'name': 'anime'}]"
2134,632357,"[{'id': 15001, 'name': 'demon'}, {'id': 239680, 'name': 'religious horror'}]"
2135,442062,"[{'id': 3335, 'name': 'halloween'}, {'id': 9663, 'name': 'sequel'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 41405, 'name': 'glasses'}, {'id': 183427, 'name': 'horror for children'}, {'id': 187670, 'name': ""ventriloquist's dummy""}]"
